EA 202,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 203,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 204,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 205,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 206,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 207,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 208,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 209,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 211,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 212,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 213,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 214,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 215,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
